################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.7950071487127023E-02 a      1020     1    10     2    20
 -2.0614186751758240E-01 a      1021     1    10     2    21
 -4.7756738522943432E-02 a      1022     1    10     2    22
  1.3827517994346333E-01 a      1023     1    10     2    23
  9.9592947657850664E-02 a      1024     1    10     2    24
  1.6317024493501064E-01 a      1025     1    10     2    25
  5.8374349392022706E-01 a      1026     1    11     2     1
 -1.3390532703674804E-02 a      1027     1    11     2     2
  6.6147667605741908E-02 a      1028     1    11     2     3
  1.5494492544242158E-01 a      1029     1    11     2     4
 -2.9077376187333659E-01 a      1030     1    11     2     5
  1.1502636019739365E-01 a      1031     1    11     2     6
  2.4236315913341133E-01 a      1032     1    11     2     7
 -3.2148249346851959E-01 a      1033     1    11     2     8
 -3.1408624129831766E-02 a      1034     1    11     2     9
  2.6588892673464082E-01 a      1035     1    11     2    10
 -3.0998982107965117E-01 a      1036     1    11     2    11
  1.6483999922810692E-02 a      1037     1    11     2    12
  1.3457670763761189E-02 a      1038     1    11     2    13
 -2.0176390443744580E-01 a      1039     1    11     2    14
  9.6161667700971315E-02 a      1040     1    11     2    15
  3.6221071834663127E-01 a      1041     1    11     2    16
 -1.5915650312968310E-01 a      1042     1    11     2    17
 -5.9667270637997878E-02 a      1043     1    11     2    18
 -6.0031940825746100E-01 a      1044     1    11     2    19
 -2.7584889882894181E-01 a      1045     1    11     2    20
  1.6444590330218031E-01 a      1046     1    11     2    21
  2.7281540731645315E-01 a      1047     1    11     2    22
 -1.1067381087481222E-01 a      1048     1    11     2    23
 -3.1614545932384369E-01 a      1049     1    11     2    24
 -3.5678106127125037E-01 a      1050     1    11     2    25
 -8.3835819731712308E-02 a      1051     1    12     2     1
 -2.6950846768469999E-01 a      1052     1    12     2     2
  2.5788900153785560E-01 a      1053     1    12     2     3
 -2.9698926963800498E-01 a      1054     1    12     2     4
  1.4109674597127822E-01 a      1055     1    12     2     5
  3.6994119120051561E-01 a      1056     1    12     2     6
 -1.7230265760122332E-01 a      1057     1    12     2     7
 -1.5746815299442010E-02 a      1058     1    12     2     8
 -4.2006565390903533E-01 a      1059     1    12     2     9
 -6.9187090497431561E-02 a      1060     1    12     2    10
  1.5517272143339281E-01 a      1061     1    12     2    11
  1.4108375793745259E-01 a      1062     1    12     2    12
  1.4485303562828849E-02 a      1063     1    12     2    13
  4.3809534139737694E-01 a      1064     1    12     2    14
 -3.3145427798510174E-01 a      1065     1    12     2    15
 -6.8898523337763612E-02 a      1066     1    12     2    16
  1.3857432904360947E-01 a      1067     1    12     2    17
 -1.5117060951632749E-01 a      1068     1    12     2    18
  1.1487630365684427E-01 a      1069     1    12     2    19
 -3.7025714615690641E-01 a      1070     1    12     2    20
 -3.1860365254501666E-01 a      1071     1    12     2    21
  2.7701193701132198E-01 a      1072     1    12     2    22
  4.3024698728122118E-01 a      1073     1    12     2    23
  9.1007306920132355E-02 a      1074     1    12     2    24
  3.5505656058934365E-01 a      1075     1    12     2    25
 -1.2283145441969383E-01 a      1076     1    13     2     1
 -2.3242584159292079E-01 a      1077     1    13     2     2
  3.4545796144815993E-01 a      1078     1    13     2     3
 -1.9626395808803432E-01 a      1079     1    13     2     4
  9.5984962718970099E-03 a      1080     1    13     2     5
  1.3149351469554491E-01 a      1081     1    13     2     6
 -1.0578778556309744E-02 a      1082     1    13     2     7
 -5.4119821179190973E-02 a      1083     1    13     2     8
 -4.8530399402048097E-01 a      1084     1    13     2     9
  3.0229952588487830E-01 a      1085     1    13     2    10
  8.6874395173038507E-02 a      1086     1    13     2    11
 -1.4222504136881967E-01 a      1087     1    13     2    12
  1.6727088713265445E-01 a      1088     1    13     2    13
 -1.2395940440905143E-01 a      1089     1    13     2    14
  1.6843681366063215E-01 a      1090     1    13     2    15
  2.5225252025756073E-01 a      1091     1    13     2    16
  1.9994061582191906E-02 a      1092     1    13     2    17
  3.1493281106434212E-01 a      1093     1    13     2    18
  6.7340180776887845E-02 a      1094     1    13     2    19
  7.7233072293843560E-02 a      1095     1    13     2    20
  3.9995650906403113E-01 a      1096     1    13     2    21
  2.8874243501470259E-01 a      1097     1    13     2    22
 -4.9315887836557509E-01 a      1098     1    13     2    23
  8.8320240019260185E-02 a      1099     1    13     2    24
 -2.6252638201993833E-01 a      1100     1    13     2    25
  1.5637974325999587E-01 a      1101     1    14     2     1
  1.0418662153302838E-01 a      1102     1    14     2     2
 -2.1358362350280716E-03 a      1103     1    14     2     3
  8.5931712002890043E-02 a      1104     1    14     2     4
  1.9912721943734452E-01 a      1105     1    14     2     5
 -1.7236197800280970E-01 a      1106     1    14     2     6
 -2.3205620495421764E-01 a      1107     1    14     2     7
 -2.7499992799815959E-01 a      1108     1    14     2     8
 -1.7639050676569507E-01 a      1109     1    14     2     9
  9.6531279407671922E-02 a      1110     1    14     2    10
 -2.3737231322471977E-01 a      1111     1    14     2    11
 -2.8986940496016911E-02 a      1112     1    14     2    12
 -2.3423419110587648E-01 a      1113     1    14     2    13
  2.7993835660847577E-01 a      1114     1    14     2    14
  1.9888217111945120E-01 a      1115     1    14     2    15
 -6.0472624194081746E-02 a      1116     1    14     2    16
  2.9612863668538392E-01 a      1117     1    14     2    17
  9.6609350769542857E-02 a      1118     1    14     2    18
 -6.2296946183559423E-02 a      1119     1    14     2    19
  2.8042010873810030E-01 a      1120     1    14     2    20
  1.3439835064757230E-01 a      1121     1    14     2    21
 -4.6945601614477125E-02 a      1122     1    14     2    22
  6.0360434295853541E-02 a      1123     1    14     2    23
 -1.9454101308053917E-01 a      1124     1    14     2    24
  7.2887703058894443E-02 a      1125     1    14     2    25
  3.5938051514645006E-02 a      1126     1    15     2     1
  1.2669250597204917E-01 a      1127     1    15     2     2
  1.5516797309599467E-01 a      1128     1    15     2     3
 -1.5568806110017297E-01 a      1129     1    15     2     4
  7.0723484126098315E-02 a      1130     1    15     2     5
  1.7957938139511773E-01 a      1131     1    15     2     6
 -2.6187625101754491E-01 a      1132     1    15     2     7
 -2.7550299895178665E-01 a      1133     1    15     2     8
  1.2953941790299539E-01 a      1134     1    15     2     9
 -1.8550097775590396E-01 a      1135     1    15     2    10
 -1.3998675995235921E-01 a      1136     1    15     2    11
 -2.6217001018843011E-01 a      1137     1    15     2    12
 -1.9152716973714817E-01 a      1138     1    15     2    13
 -2.4487588885709877E-03 a      1139     1    15     2    14
  2.2160472766134717E-01 a      1140     1    15     2    15
 -4.5782223696719843E-01 a      1141     1    15     2    16
  6.2378800710513875E-02 a      1142     1    15     2    17
 -1.8123476616368067E-01 a      1143     1    15     2    18
  9.4103841451188469E-02 a      1144     1    15     2    19
  2.0263996403244175E-01 a      1145     1    15     2    20
 -7.0287703384005501E-02 a      1146     1    15     2    21
  2.9929545542750657E-01 a      1147     1    15     2    22
 -1.1169095476004353E-02 a      1148     1    15     2    23
 -4.1388938209621828E-01 a      1149     1    15     2    24
  1.2862462664208238E-01 a      1150     1    15     2    25
 -2.0851121841774786E-01 a      1151     1    16     2     1
  1.9318004933044500E-01 a      1152     1    16     2     2
 -6.4576788005766161E-02 a      1153     1    16     2     3
 -2.6078594087848544E-01 a      1154     1    16     2     4
 -9.9077411417175076E-02 a      1155     1    16     2     5
  4.8486213263543559E-01 a      1156     1    16     2     6
  5.2598781622322260E-02 a      1157     1    16     2     7
  6.0033348358169362E-02 a      1158     1    16     2     8
 -1.2454789163190167E-03 a      1159     1    16     2     9
 -1.3418579894665911E-01 a      1160     1    16     2    10
 -4.4145129085751883E-01 a      1161     1    16     2    11
 -7.6549156666281995E-02 a      1162     1    16     2    12
 -1.8715723364988832E-01 a      1163     1    16     2    13
 -1.9681622180555766E-01 a      1164     1    16     2    14
 -1.5651171147116028E-01 a      1165     1    16     2    15
  5.0131097712111779E-02 a      1166     1    16     2    16
 -9.0246655632670925E-02 a      1167     1    16     2    17
 -1.7683650776235518E-01 a      1168     1    16     2    18
 -3.0400282073161433E-01 a      1169     1    16     2    19
  1.9495711319252695E-01 a      1170     1    16     2    20
  3.5755360322607410E-01 a      1171     1    16     2    21
  1.4159816959136989E-01 a      1172     1    16     2    22
 -1.1200056932363103E-01 a      1173     1    16     2    23
  3.4417299301105167E-02 a      1174     1    16     2    24
  1.1685389663581762E-01 a      1175     1    16     2    25
  2.0211033043985187E-02 a      1176     1    17     2     1
 -8.0261999316801003E-02 a      1177     1    17     2     2
  2.1929123149748747E-01 a      1178     1    17     2     3
  2.9118383632402495E-01 a      1179     1    17     2     4
  1.1604120225830603E-01 a      1180     1    17     2     5
  1.8015762257449541E-01 a      1181     1    17     2     6
 -1.6188930395613343E-01 a      1182     1    17     2     7
  2.1590329076481007E-01 a      1183     1    17     2     8
 -4.1232869154525775E-01 a      1184     1    17     2     9
 -3.2322186914971701E-01 a      1185     1    17     2    10
  4.7836924237968503E-01 a      1186     1    17     2    11
  4.0186731809469495E-02 a      1187     1    17     2    12
 -3.4323971652808588E-01 a      1188     1    17     2    13
 -3.9504122903831415E-02 a      1189     1    17     2    14
  1.5335462229017277E-01 a      1190     1    17     2    15
 -3.9635170472019071E-01 a      1191     1    17     2    16
  1.3727785834013653E-01 a      1192     1    17     2    17
 -1.4410440428382598E-01 a      1193     1    17     2    18
  1.8038710823860452E-01 a      1194     1    17     2    19
  1.1383823665169190E-01 a      1195     1    17     2    20
 -2.6404880904788958E-01 a      1196     1    17     2    21
  2.3448225576071603E-02 a      1197     1    17     2    22
 -3.3761238260531051E-01 a      1198     1    17     2    23
 -2.1121537995545397E-01 a      1199     1    17     2    24
  3.3648877830059148E-01 a      1200     1    17     2    25
 -7.3193254097262184E-02 a      1201     1    18     2     1
  8.9488288204812749E-02 a      1202     1    18     2     2
 -5.8363184450746210E-02 a      1203     1    18     2     3
  2.0722922504875232E-01 a      1204     1    18     2     4
  2.5340968577666789E-01 a      1205     1    18     2     5
 -1.9307764865996724E-01 a      1206     1    18     2     6
  2.9256691678165753E-01 a      1207     1    18     2     7
 -3.4390092969934888E-01 a      1208     1    18     2     8
 -9.8332096661512255E-02 a      1209     1    18     2     9
  2.6118728609638364E-01 a      1210     1    18     2    10
  6.8539235494279177E-02 a      1211     1    18     2    11
  3.3985802170636376E-01 a      1212     1    18     2    12
 -1.7499102559049942E-01 a      1213     1    18     2    13
 -2.2738085320518850E-01 a      1214     1    18     2    14
  6.2915374180687933E-02 a      1215     1    18     2    15
  2.9528491123250517E-01 a      1216     1    18     2    16
  2.9035094972630426E-01 a      1217     1    18     2    17
 -1.7961241977341447E-01 a      1218     1    18     2    18
  2.6024151387016503E-01 a      1219     1    18     2    19
  4.6855198220585714E-01 a      1220     1    18     2    20
  4.4263010036312160E-02 a      1221     1    18     2    21
 -3.7698755444892335E-01 a      1222     1    18     2    22
 -1.0059414973391878E-01 a      1223     1    18     2    23
  1.2455821996954025E-01 a      1224     1    18     2    24
  2.2935028565041088E-01 a      1225     1    18     2    25
  2.0523704747928195E-01 a      1226     1    19     2     1
 -3.2530430546584854E-01 a      1227     1    19     2     2
  1.2310808884996605E-01 a      1228     1    19     2     3
  8.8108161286829093E-02 a      1229     1    19     2     4
 -2.1079266927135107E-01 a      1230     1    19     2     5
 -2.6842654558985368E-01 a      1231     1    19     2     6
 -2.2645559948117253E-01 a      1232     1    19     2     7
  6.2378389483032093E-02 a      1233     1    19     2     8
 -2.0784128470368649E-01 a      1234     1    19     2     9
  1.6226577918085489E-02 a      1235     1    19     2    10
 -5.7019482600778097E-02 a      1236     1    19     2    11
  2.2096902878759433E-01 a      1237     1    19     2    12
 -3.1325100389660249E-01 a      1238     1    19     2    13
  4.9806963603303424E-02 a      1239     1    19     2    14
 -1.6568637738204792E-01 a      1240     1    19     2    15
  1.8232336702538215E-01 a      1241     1    19     2    16
  2.1782539273417353E-01 a      1242     1    19     2    17
  3.4637145089599131E-01 a      1243     1    19     2    18
 -3.3070775944930846E-02 a      1244     1    19     2    19
  9.1981040030789538E-02 a      1245     1    19     2    20
 -2.9698495031583733E-01 a      1246     1    19     2    21
 -6.4041030471565744E-02 a      1247     1    19     2    22
 -4.7470520042726483E-01 a      1248     1    19     2    23
  1.2492217809342396E-01 a      1249     1    19     2    24
  2.1275070466243887E-01 a      1250     1    19     2    25
 -2.0457000822513077E-01 a      1251     1    20     2     1
  1.0926958480268902E-01 a      1252     1    20     2     2
 -9.4252924704705324E-02 a      1253     1    20     2     3
  1.9695180998729342E-01 a      1254     1    20     2     4
 -2.8188054635023663E-01 a      1255     1    20     2     5
  5.7093377550170146E-02 a      1256     1    20     2     6
  1.5348958196814369E-01 a      1257     1    20     2     7
  2.4130431794960783E-01 a      1258     1    20     2     8
 -1.7779405534195902E-01 a      1259     1    20     2     9
  3.6004517388300000E-01 a      1260     1    20     2    10
  4.6485584287240971E-02 a      1261     1    20     2    11
  2.9582572962662579E-01 a      1262     1    20     2    12
 -8.6523226491518376E-02 a      1263     1    20     2    13
 -1.6034989423704032E-01 a      1264     1    20     2    14
  2.0132106212776357E-01 a      1265     1    20     2    15
  1.9780843433824283E-01 a      1266     1    20     2    16
 -2.3334997082790945E-01 a      1267     1    20     2    17
  2.6979570639106154E-01 a      1268     1    20     2    18
 -1.8218864268253557E-01 a      1269     1    20     2    19
 -9.2669121643678395E-02 a      1270     1    20     2    20
  2.9103577001358127E-01 a      1271     1    20     2    21
  1.2664453933460626E-01 a      1272     1    20     2    22
 -2.2610922892325955E-01 a      1273     1    20     2    23
  8.3608979049793752E-02 a      1274     1    20     2    24
  1.1597063359105569E-01 a      1275     1    20     2    25
 -1.9575540338178377E-01 a      1276     1    21     2     1
 -3.5563049023678378E-01 a      1277     1    21     2     2
 -8.1217028723882378E-03 a      1278     1    21     2     3
 -2.5213606771538599E-01 a      1279     1    21     2     4
 -2.7430107211138199E-01 a      1280     1    21     2     5
  8.0469980887614284E-02 a      1281     1    21     2     6
  1.3160470755378814E-01 a      1282     1    21     2     7
  3.1289872424728515E-01 a      1283     1    21     2     8
  1.6074479132547079E-01 a      1284     1    21     2     9
 -2.8282304310106976E-01 a      1285     1    21     2    10
 -3.5540407970077925E-01 a      1286     1    21     2    11
 -4.6916568545377496E-01 a      1287     1    21     2    12
  9.9593666265802502E-02 a      1288     1    21     2    13
 -3.2657870285265739E-01 a      1289     1    21     2    14
  3.9515344030901073E-01 a      1290     1    21     2    15
  1.7439109518519849E-01 a      1291     1    21     2    16
 -1.5202698412594440E-01 a      1292     1    21     2    17
  6.9328503363159336E-02 a      1293     1    21     2    18
  1.8349360979065066E-01 a      1294     1    21     2    19
 -1.5538845665084633E-01 a      1295     1    21     2    20
 -2.1592053893278573E-01 a      1296     1    21     2    21
 -2.1751647123661966E-01 a      1297     1    21     2    22
  1.5376706961286712E-01 a      1298     1    21     2    23
 -5.6688759167689555E-02 a      1299     1    21     2    24
 -3.3158335235376818E-01 a      1300     1    21     2    25
 -2.0863574115159458E-01 a      1301     1    22     2     1
 -1.4026482492078346E-01 a      1302     1    22     2     2
 -2.7698824255558285E-01 a      1303     1    22     2     3
 -2.0758901123801182E-01 a      1304     1    22     2     4
  5.7260772955408760E-02 a      1305     1    22     2     5
 -2.1136460218066891E-03 a      1306     1    22     2     6
  5.7039939722175692E-02 a      1307     1    22     2     7
 -4.1891827404550797E-01 a      1308     1    22     2     8
 -1.8677028690061831E-01 a      1309     1    22     2     9
 -2.8456874737421883E-01 a      1310     1    22     2    10
 -2.7392204015341676E-01 a      1311     1    22     2    11
  1.0435884961503550E-01 a      1312     1    22     2    12
  9.3035149113665616E-02 a      1313     1    22     2    13
  2.0767466375624641E-01 a      1314     1    22     2    14
 -2.2761670256035077E-01 a      1315     1    22     2    15
  6.0439673023354373E-02 a      1316     1    22     2    16
  1.4928782433884918E-01 a      1317     1    22     2    17
 -2.1029900224837519E-01 a      1318     1    22     2    18
  4.4436783928610696E-02 a      1319     1    22     2    19
  1.8731845024408292E-01 a      1320     1    22     2    20
  1.8510720310075612E-01 a      1321     1    22     2    21
 -3.6412876999555988E-01 a      1322     1    22     2    22
 -1.7334230809322740E-01 a      1323     1    22     2    23
 -2.4085385994113165E-01 a      1324     1    22     2    24
  8.2996666416684461E-02 a      1325     1    22     2    25
 -1.4874406515288699E-01 a      1326     1    23     2     1
 -1.9451298765559061E-01 a      1327     1    23     2     2
 -1.7543649337889830E-01 a      1328     1    23     2     3
  7.4869307053875483E-02 a      1329     1    23     2     4
 -2.5574480133194843E-01 a      1330     1    23     2     5
 -5.3619831299141489E-02 a      1331     1    23     2     6
  1.1685826321748695E-01 a      1332     1    23     2     7
  1.9458709246656025E-01 a      1333     1    23     2     8
  4.1664547252125006E-01 a      1334     1    23     2     9
 -1.6367716980538013E-01 a      1335     1    23     2    10
 -2.9805107084513921E-01 a      1336     1    23     2    11
  7.0056224044852081E-02 a      1337     1    23     2    12
  2.9280241464985907E-01 a      1338     1    23     2    13
  3.0371875538930915E-01 a      1339     1    23     2    14
  1.0276408519881408E-01 a      1340     1    23     2    15
 -2.4838780532816643E-01 a      1341     1    23     2    16
 -1.3871883956368569E-01 a      1342     1    23     2    17
  6.1734030911629401E-03 a      1343     1    23     2    18
  1.2295228854074858E-01 a      1344     1    23     2    19
 -3.5098861628276157E-01 a      1345     1    23     2    20
  1.0476645883016591E-01 a      1346     1    23     2    21
 -1.9968944856114446E-01 a      1347     1    23     2    22
 -7.8729315666999145E-02 a      1348     1    23     2    23
  7.4432800034490432E-02 a      1349     1    23     2    24
 -2.3933917125389922E-01 a      1350     1    23     2    25
  2.2546802277780317E-01 a      1351     1    24     2     1
  6.3172979880106242E-02 a      1352     1    24     2     2
 -2.6327233269094719E-01 a      1353     1    24     2     3
  2.1693074931554239E-04 a      1354     1    24     2     4
 -8.4808018373211849E-02 a      1355     1    24     2     5
  4.6878036523996763E-01 a      1356     1    24     2     6
  6.9762011543041028E-02 a      1357     1    24     2     7
  5.1673703378118808E-02 a      1358     1    24     2     8
 -1.6972516559024994E-01 a      1359     1    24     2     9
  4.1812983872466888E-02 a      1360     1    24     2    10
  5.5769183834293710E-02 a      1361     1    24     2    11
  2.9007332537598435E-01 a      1362     1    24     2    12
  3.6972599781714616E-01 a      1363     1    24     2    13
  3.6282994057016749E-01 a      1364     1    24     2    14
 -3.1079373939111377E-01 a      1365     1    24     2    15
  2.8989851880753220E-01 a      1366     1    24     2    16
  3.3001004952806257E-01 a      1367     1    24     2    17
 -3.3735106132938258E-01 a      1368     1    24     2    18
 -2.8990443502477092E-01 a      1369     1    24     2    19
 -1.2323189107752647E-01 a      1370     1    24     2    20
 -8.5568175504245808E-02 a      1371     1    24     2    21
  6.7107506135321918E-02 a      1372     1    24     2    22
  1.7315347755775126E-01 a      1373     1    24     2    23
  3.1022286171031443E-01 a      1374     1    24     2    24
  2.3581755172648899E-01 a      1375     1    24     2    25
 -2.7968424879045878E-01 a      1376     1    25     2     1
 -2.4311926385464158E-01 a      1377     1    25     2     2
  3.9140077260078343E-02 a      1378     1    25     2     3
 -1.7281078200573002E-01 a      1379     1    25     2     4
 -3.3522081399406295E-01 a      1380     1    25     2     5
  2.6260815849728092E-01 a      1381     1    25     2     6
  1.6814734175836527E-01 a      1382     1    25     2     7
 -1.0246183871129928E-01 a      1383     1    25     2     8
  1.3018576588371195E-01 a      1384     1    25     2     9
  4.2801906674844081E-01 a      1385     1    25     2    10
 -4.1297008866653058E-02 a      1386     1    25     2    11
 -2.7358419231421363E-02 a      1387     1    25     2    12
 -3.1736603724739731E-01 a      1388     1    25     2    13
  7.9049758576130169E-02 a      1389     1    25     2    14
  2.5072453401759228E-02 a      1390     1    25     2    15
  4.4511474765773513E-03 a      1391     1    25     2    16
 -2.9974887627893487E-01 a      1392     1    25     2    17
 -1.8921830152820621E-01 a      1393     1    25     2    18
 -1.4816963575865721E-01 a      1394     1    25     2    19
  2.9044118641370087E-01 a      1395     1    25     2    20
 -3.8797518846220258E-01 a      1396     1    25     2    21
  2.4916880601429348E-01 a      1397     1    25     2    22
 -1.8897800288173339E-01 a      1398     1    25     2    23
 -4.6158870659888596E-01 a      1399     1    25     2    24
 -2.4783929970753857E-01 a      1400     1    25     2    25
 -2.1667457415819220E-02 b      1401     2     1
 -1.4492131993349586E-01 b      1402     2     2
 -3.3580591881925387E-02 b      1403     2     3
 -1.6925101945172988E-01 b      1404     2     4
  6.5721856733343256E-02 b      1405     2     5
 -6.0644727066244700E-02 b      1406     2     6
  9.8961355192112965E-02 b      1407     2     7
 -8.0482067557873349E-02 b      1408     2     8
  2.2515451953556784E-01 b      1409     2     9
  2.7114025696622430E-02 b      1410     2    10
 -1.3305245636907131E-01 b      1411     2    11
 -4.4599719795477527E-02 b      1412     2    12
 -3.2924837276456023E-02 b      1413     2    13
  1.4195542493821184E-01 b      1414     2    14
  8.3745761309872019E-02 b      1415     2    15
  1.0296069035937097E-01 b      1416     2    16
  2.2512934400209624E-02 b      1417     2    17
  7.3430167368837729E-02 b      1418     2    18
  7.6738524736772951E-02 b      1419     2    19
 -1.3936878190434418E-01 b      1420     2    20
  1.5464981107725362E-01 b      1421     2    21
 -1.1238035827255047E-01 b      1422     2    22
 -2.9791698855092213E-03 b      1423     2    23
  1.3843323403068776E-02 b      1424     2    24
 -2.9181335342339281E-02 b      1425     2    25
 -6.3766767485097609E-01 a      1426     2     1     3     1
  7.5510179658067211E-01 a      1427     2     2     3     1
  6.1740808614154397E-01 a      1428     2     3     3     1
  7.5371665953004185E-01 a      1429     2     4     3     1
 -1.0036882407184124E+00 a      1430     2     5     3     1
 -9.3714845148207127E-01 a      1431     2     6     3     1
  6.2097992427235627E-01 a      1432     2     7     3     1
  2.0196098318305356E-01 a      1433     2     8     3     1
 -4.2000915217749529E-01 a      1434     2     9     3     1
 -4.2946616997901260E-01 a      1435     2    10     3     1
 -1.5208664232833408E-01 a      1436     2    11     3     1
 -9.2433525583681275E-01 a      1437     2    12     3     1
  7.7482431913958294E-01 a      1438     2    13     3     1
  1.5786815891120401E-01 a      1439     2    14     3     1
 -2.4758077569737924E-01 a      1440     2    15     3     1
  2.7611605543194589E-01 a      1441     2    16     3     1
  1.3852940548316142E-01 a      1442     2    17     3     1
 -3.9672411344581671E-01 a      1443     2    18     3     1
 -4.6346722559246278E-01 a      1444     2    19     3     1
  2.2391713887331063E-01 a      1445     2    20     3     1
 -2.1032936633918431E-01 a      1446     2    21     3     1
 -1.2129674466903061E-01 a      1447     2    22     3     1
  5.2921989771280986E-01 a      1448     2    23     3     1
 -6.6464818380431190E-01 a      1449     2    24     3     1
  8.1183346326124517E-01 a      1450     2    25     3     1
  5.2960983504779763E-02 b      1451     3     1
